Datetime,CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,C6H6(GT)
2004-10-03 08:00:00,1.2531481183084456,1055.0,795.0,144.7200369239395,800.0,74.84780455211892,1476.0,927.0,64.1,1.5178,5.6
2004-10-03 09:00:00,1.652823727367223,1138.0,880.0,194.14544123661017,727.0,89.11035527771625,1538.0,1034.0,60.8,1.5496,7.5
2004-10-03 10:00:00,2.252910945975783,1250.0,1003.0,261.327902746336,647.0,108.65311848048995,1638.0,1217.0,54.5,1.5553,10.7
2004-10-03 11:00:00,1.7512298326789768,1165.0,916.0,209.01244226834743,711.0,101.93141681753463,1517.0,1093.0,46.6,1.5105,8.4
2004-10-03 12:00:00,2.2808734410089366,1229.0,1025.0,265.22526919508925,663.0,112.87952766408844,1588.0,1073.0,43.7,1.5031,11.3
2004-10-03 13:00:00,1.716295994784744,1168.0,911.0,180.25705368806743,715.0,99.5855398649432,1517.0,969.0,41.8,1.5056,8.3
2004-10-03 14:00:00,1.2570838636943868,1092.0,814.0,117.51345305020314,794.0,81.82171896590897,1446.0,777.0,42.8,1.5344,6.0
2004-10-03 15:00:00,1.4097569855333965,1109.0,843.0,134.45092410622067,769.0,85.03797145344548,1458.0,743.0,43.3,1.5255,6.7
2004-10-03 16:00:00,1.3983682087236273,1133.0,823.0,133.971146522393,775.0,84.37828602793795,1449.0,777.0,44.4,1.551,6.2
2004-10-03 17:00:00,1.7388176685918673,1192.0,887.0,176.5769958567769,716.0,94.4621098244524,1488.0,819.0,44.4,1.5538,7.7
2004-10-03 18:00:00,2.4354243941070397,1298.0,1015.0,272.4467222744213,647.0,109.06465817101648,1619.0,1056.0,51.9,1.5868,11.0
2004-10-03 19:00:00,4.14696613897337,1524.0,1320.0,476.73603504552375,514.0,137.9698339871436,1925.0,1481.0,55.6,1.6074,20.8
2004-10-03 20:00:00,4.281562465197671,1540.0,1336.0,516.6004837991203,498.0,141.291691422668,1929.0,1590.0,59.6,1.6261,21.4
2004-10-03 21:00:00,2.1516763547823947,1190.0,992.0,296.6302747236249,654.0,104.93747428401889,1587.0,1211.0,61.4,1.5946,10.4
2004-10-03 22:00:00,1.679955112047276,1092.0,911.0,239.12676329426537,735.0,92.06344379128532,1506.0,1052.0,59.8,1.5619999999999998,8.3
2004-10-03 23:00:00,1.6129142943264645,1079.0,890.0,214.7643082179957,745.0,85.77845325363134,1522.0,1000.0,64.9,1.5473,7.8
2004-10-04 00:00:00,1.1607210780516293,995.0,789.0,164.66577969501884,828.0,70.81419542158743,1432.0,874.0,66.9,1.5277,5.5
2004-10-04 01:00:00,1.0740260686715088,960.0,772.0,153.80857638365157,838.0,65.93941339718285,1431.0,852.0,71.6,1.4997,5.2
2004-10-04 02:00:00,0.6718169035413708,890.0,666.0,110.14680917498842,969.0,50.453979702472544,1323.0,728.0,68.6,1.4818,3.2
2004-10-04 03:00:00,0.5675877156760145,860.0,632.0,90.04523491783715,1037.0,41.637178972111215,1322.0,713.0,72.3,1.4546,2.7
2004-10-04 04:00:00,0.6287568208844125,860.0,652.0,103.31288729524735,997.0,46.415072788318064,1326.0,734.0,73.9,1.4262,3.0
2004-10-04 05:00:00,0.8018162761799057,883.0,713.0,128.84858713483797,937.0,58.1407952252412,1351.0,777.0,70.3,1.4088,4.0
2004-10-04 06:00:00,1.1736646069586203,929.0,795.0,192.02807646956867,858.0,72.31838631868733,1373.0,815.0,71.8,1.3936,5.6
2004-10-04 07:00:00,2.216171146096584,1100.0,1018.0,296.4895709854849,706.0,100.83987433382991,1573.0,1002.0,67.5,1.4044,11.1
2004-10-04 08:00:00,3.60961396249422,1257.0,1299.0,448.5740126699011,550.0,124.83342089050035,1864.0,1302.0,67.0,1.4135,20.1
2004-10-04 09:00:00,4.296623295274986,1402.0,1393.0,517.6442691763363,505.0,139.76868935119103,1967.0,1542.0,61.7,1.4193,23.6
2004-10-04 10:00:00,3.832584270829112,1376.0,1324.0,470.9972135069967,527.0,140.59385661879134,1886.0,1571.0,52.6,1.4519,21.0
2004-10-04 11:00:00,3.8754340390880744,1374.0,1346.0,475.36021180899274,519.0,142.46754723575935,1910.0,1614.0,49.0,1.4586,21.8
2004-10-04 12:00:00,3.881258150073317,1381.0,1355.0,458.41102839063626,516.0,142.48784707125756,1931.0,1583.0,44.7,1.459,22.1
2004-10-04 13:00:00,3.200139879665546,1282.0,1247.0,363.34914888274375,561.0,127.71932806684006,1829.0,1285.0,44.5,1.4731,18.2
2004-10-04 14:00:00,2.5379464307033173,1188.0,1124.0,298.73428794596737,625.0,120.37423034835345,1655.0,1094.0,40.2,1.4217,14.2
2004-10-04 15:00:00,2.685694867825619,1227.0,1147.0,295.93454119088904,612.0,121.52205477942128,1707.0,1113.0,39.8,1.4318,14.9
2004-10-04 16:00:00,3.682573716692038,1364.0,1328.0,403.7212649570224,528.0,139.853721773889,1898.0,1395.0,36.3,1.4291,21.1
2004-10-04 17:00:00,5.118850052741295,1531.0,1558.0,538.3086869049315,451.0,150.6697381795014,2181.0,1620.0,37.5,1.4251,30.3
2004-10-04 18:00:00,6.775712083491249,1694.0,1805.0,699.3050624741537,391.0,152.42036854554743,2523.0,1882.0,43.9,1.4562,41.6
2004-10-04 19:00:00,7.207879351410894,1723.0,1866.0,758.4759089415771,378.0,150.92833933002362,2612.0,2006.0,49.6,1.486,44.7
2004-10-04 20:00:00,3.762795401857473,1356.0,1331.0,464.3409588812201,520.0,138.22353611594662,1925.0,1643.0,53.0,1.4939,21.3
2004-10-04 21:00:00,1.8439484270321627,1084.0,979.0,277.14671300425516,699.0,105.49196328845537,1539.0,1239.0,55.1,1.4899,10.0
2004-10-04 22:00:00,1.6575368778902995,1039.0,936.0,255.4583061658499,731.0,96.94830254362303,1499.0,1121.0,59.3,1.4787,8.9
2004-10-04 23:00:00,1.4440479499289873,1011.0,875.0,223.72237110310792,787.0,88.13540873834157,1446.0,1012.0,60.9,1.4642,7.4
2004-10-05 00:00:00,1.218620402084575,968.0,831.0,192.66410077773827,810.0,80.31269394090272,1425.0,961.0,63.1,1.4592,6.4
2004-10-05 01:00:00,0.644565941690725,867.0,693.0,113.73928007492898,971.0,56.58713038613872,1335.0,825.0,63.4,1.4383,3.7
2004-10-05 02:00:00,0.3694051200210029,820.0,620.0,72.56109005565742,1081.0,43.68060082804803,1270.0,703.0,58.8,1.4305,2.5
2004-10-05 03:00:00,0.5169873238806555,826.0,631.0,106.06646418495944,1072.0,44.21390938460915,1280.0,752.0,69.8,1.4058,2.7
2004-10-05 04:00:00,0.47086146093809766,835.0,620.0,96.1282896885642,1053.0,46.288381529677835,1260.0,741.0,65.3,1.4023,2.5
2004-10-05 05:00:00,0.8503793478700725,887.0,717.0,141.99717641081418,955.0,60.113585455565826,1334.0,786.0,69.5,1.3889,4.1
2004-10-05 06:00:00,1.5605603844294058,990.0,889.0,236.88196047671155,763.0,88.10425283114117,1450.0,952.0,69.7,1.3714,7.8
2004-10-05 07:00:00,5.467959906571415,1511.0,1569.0,619.5067947360903,476.0,141.28388455315428,2195.0,1601.0,70.1,1.3783,30.8
2004-10-05 08:00:00,4.57031094904679,1352.0,1465.0,586.9132332042354,491.0,142.46220690668332,1998.0,1621.0,65.5,1.3787,26.4
2004-10-05 09:00:00,3.8933587835054153,1337.0,1339.0,508.3396771930444,525.0,141.9008815974998,1870.0,1622.0,58.5,1.4054,21.6
2004-10-05 10:00:00,4.164622682945332,1435.0,1373.0,524.0062297015289,513.0,151.8671231195,1910.0,1759.0,48.7,1.4269,22.8
2004-10-05 11:00:00,3.578567502281774,1377.0,1276.0,465.9918972907226,539.0,147.61041521660886,1790.0,1666.0,43.8,1.4499,19.3
2004-10-05 12:00:00,5.2081541359391705,1562.0,1559.0,607.9314139538624,453.0,162.17001700216832,2130.0,1918.0,37.3,1.4423,30.4
2004-10-05 13:00:00,4.010948698075832,1358.0,1389.0,493.7941999686474,516.0,148.2228679505651,1886.0,1525.0,38.0,1.4029,23.4
2004-10-05 14:00:00,3.1306371215276743,1301.0,1212.0,383.1432948895963,575.0,136.62631210308638,1717.0,1332.0,37.6,1.4282,17.1
2004-10-05 15:00:00,2.7048258119664954,1255.0,1136.0,309.7469852979202,611.0,126.23473992834718,1675.0,1183.0,37.3,1.4329,14.6
2004-10-05 16:00:00,3.8943672238196374,1410.0,1340.0,447.1336816287063,533.0,148.7871480143832,1841.0,1414.0,31.8,1.3908,21.6
2004-10-05 17:00:00,5.440696687233628,1578.0,1595.0,577.7626200180954,459.0,158.8723507485085,2181.0,1680.0,33.1,1.3546,31.9
2004-10-05 18:00:00,6.714858952369471,1700.0,1782.0,744.9562821307854,401.0,164.38109114661114,2403.0,2004.0,40.2,1.4158,40.5
2004-10-05 19:00:00,7.014458773118812,1778.0,1805.0,781.2048990170674,380.0,162.02822021560053,2473.0,2094.0,47.5,1.5390000000000001,41.6
2004-10-05 20:00:00,4.480998833420606,1539.0,1402.0,552.375659562539,475.0,144.3059272194495,2018.0,1780.0,57.2,1.6774,23.9
2004-10-05 21:00:00,3.858572397297345,1409.0,1304.0,538.496922547549,500.0,139.30793195515565,1829.0,1640.0,60.8,1.6582,20.3
2004-10-05 22:00:00,2.5979730392758986,1231.0,1077.0,395.3558245470887,602.0,122.77492367896369,1580.0,1379.0,59.9,1.5492,12.8
2004-10-05 23:00:00,1.7312010149742783,1092.0,928.0,278.62350273344146,688.0,100.5238316025923,1470.0,1139.0,58.3,1.561,8.7
2004-10-06 00:00:00,1.3968756022148194,1036.0,850.0,229.94022982480445,760.0,87.69571949603292,1411.0,1001.0,60.2,1.5442,6.8
2004-10-06 01:00:00,1.0802954334039612,984.0,780.0,177.5727416210011,810.0,75.88890034014766,1377.0,910.0,61.4,1.5258,5.3
2004-10-06 02:00:00,0.9489012353615309,950.0,743.0,158.71055194737158,841.0,67.10231726763823,1377.0,895.0,68.4,1.5130000000000001,4.6
2004-10-06 03:00:00,0.6189637044773799,889.0,665.0,115.1102433675741,943.0,54.609801321479964,1310.0,805.0,65.1,1.49,3.2
2004-10-06 04:00:00,0.5128765314981139,865.0,636.0,94.38665952261505,992.0,50.02598345311583,1285.0,761.0,62.9,1.4495,2.8
2004-10-06 05:00:00,0.8201988811656391,917.0,686.0,142.01358110736376,933.0,60.03975832862555,1304.0,805.0,68.5,1.4291,3.6
2004-10-06 06:00:00,1.3651504733599147,997.0,823.0,209.09601529330413,804.0,81.59060207386082,1395.0,894.0,68.5,1.4067,6.2
2004-10-06 07:00:00,4.566305413568667,1433.0,1409.0,548.2092898152459,506.0,137.58166398960628,1972.0,1439.0,70.5,1.4057,24.2
2004-10-06 08:00:00,5.588155348515351,1516.0,1596.0,665.7607767068504,429.0,147.5887612689258,2183.0,1706.0,67.8,1.4091,32.0
2004-10-06 09:00:00,4.817407958486134,1528.0,1449.0,575.4661868236553,473.0,150.12350895015157,2039.0,1756.0,61.2,1.4469999999999998,25.8
2004-10-06 10:00:00,3.2424267660312536,1347.0,1186.0,432.45733422542617,560.0,135.35262139920653,1713.0,1493.0,55.6,1.499,16.2
2004-10-06 11:00:00,3.4167933614804635,1392.0,1231.0,432.627141992794,530.0,142.07338503375823,1771.0,1567.0,46.4,1.507,17.7
2004-10-06 12:00:00,3.1414732672664014,1359.0,1195.0,362.8815278412625,542.0,131.08419375985972,1784.0,1376.0,44.6,1.5467,16.5
2004-10-06 13:00:00,3.4453275866440203,1391.0,1249.0,391.39340990550374,518.0,133.90470972682516,1845.0,1399.0,46.4,1.5414,18.3
2004-10-06 14:00:00,2.876406682770681,1335.0,1137.0,329.51722200857284,563.0,125.82883395723928,1729.0,1293.0,46.0,1.5478,14.6
2004-10-06 15:00:00,3.321255741330684,1402.0,1213.0,383.4728578276763,530.0,133.08622324683512,1789.0,1348.0,43.9,1.5811,17.1
2004-10-06 16:00:00,3.3311262840624822,1406.0,1216.0,367.2934178865056,542.0,137.53653652635995,1772.0,1314.0,36.7,1.4936,17.2
2004-10-06 17:00:00,4.516555744448047,1527.0,1419.0,500.43207005278543,476.0,152.58546869932667,1966.0,1507.0,37.3,1.4486,24.6
2004-10-06 18:00:00,4.9188011196688555,1559.0,1476.0,566.9358598777334,463.0,156.69896767930356,2022.0,1660.0,44.1,1.4331,26.9
2004-10-06 19:00:00,7.440555499593692,1840.0,1852.0,807.0230122922437,360.0,163.47479591801795,2553.0,2143.0,49.5,1.5022,44.0
2004-10-06 20:00:00,5.622138139815809,1666.0,1573.0,656.0816478478372,427.0,158.84004106941927,2195.0,1968.0,54.4,1.5386,31.0
2004-10-06 21:00:00,3.2613662382595034,1336.0,1204.0,430.55911265232294,542.0,131.96624572104093,1759.0,1490.0,57.9,1.5449,16.8
2004-10-06 22:00:00,2.2336407642985456,1189.0,1014.0,319.88196745392315,641.0,114.01369369020134,1553.0,1249.0,55.8,1.5218,11.0
2004-10-06 23:00:00,2.4466852691810645,1226.0,1029.0,340.6910475909508,620.0,116.97528350664078,1570.0,1265.0,62.4,1.4758,11.4
2004-10-07 00:00:00,2.128933562242878,1171.0,972.0,305.82184859067115,650.0,107.0952739681174,1529.0,1181.0,64.2,1.5063,9.9
2004-10-07 01:00:00,1.0492518350462925,1002.0,762.0,162.53004364803036,814.0,75.19443820517927,1385.0,954.0,60.6,1.5236,5.0
2004-10-07 02:00:00,0.7748035906949742,950.0,696.0,122.2010840782404,894.0,58.25896903661527,1375.0,875.0,66.3,1.5657,3.7
2004-10-07 03:00:00,0.648103737857388,930.0,660.0,106.97057385817456,925.0,56.65579905571488,1321.0,838.0,62.2,1.5182,3.1
2004-10-07 04:00:00,0.627670825855497,924.0,643.0,99.13512843952861,948.0,51.33515479368766,1329.0,825.0,66.1,1.5198,2.9
2004-10-07 05:00:00,0.9948609160084954,994.0,732.0,139.12593951436943,852.0,65.42825462253523,1400.0,882.0,67.1,1.5305,4.4
2004-10-07 06:00:00,1.621047859943403,1089.0,873.0,219.3885237087363,741.0,88.75949776318488,1479.0,990.0,64.4,1.4967,7.4
2004-10-07 07:00:00,3.9636776343055242,1468.0,1280.0,452.045054097036,518.0,132.97440487449143,1899.0,1423.0,66.4,1.5035,19.4
2004-10-07 08:00:00,6.385692399453835,1696.0,1711.0,663.0391102406907,383.0,145.5850859229069,2464.0,1823.0,62.4,1.5226,37.1
2004-10-07 09:00:00,4.232004188424903,1479.0,1357.0,508.5485406475294,491.0,142.60737137602314,1937.0,1581.0,57.0,1.5314,22.2
2004-10-07 10:00:00,3.605032197013145,1425.0,1255.0,416.43510017235246,516.0,136.08456649711863,1864.0,1500.0,53.4,1.5241,18.5
2004-10-07 11:00:00,2.74739124761832,1279.0,1116.0,336.81932229362974,587.0,125.15862635258632,1668.0,1268.0,48.2,1.4802,14.0
2004-10-07 12:00:00,2.956371462717665,1319.0,1165.0,317.42180674974543,571.0,128.8060074362684,1743.0,1230.0,40.9,1.4405,15.5
2004-10-07 13:00:00,3.043697174793272,1329.0,1172.0,335.4721151849669,561.0,128.6134300760917,1739.0,1204.0,44.2,1.4576,15.7
2004-10-07 14:00:00,3.010790687990018,1327.0,1172.0,324.18941058854364,566.0,128.47167032329367,1747.0,1205.0,41.8,1.4555,15.7
2004-10-07 15:00:00,2.542565218927317,1282.0,1075.0,267.0255945976493,605.0,121.0726273182679,1651.0,1103.0,40.7,1.4481,12.7
2004-10-07 16:00:00,2.9,1342.0,1157.0,267.0,572.0,87.0,1707.0,1195.0,37.6,1.4468,15.3
2004-10-07 17:00:00,5.4,1623.0,1522.0,398.0,447.0,111.0,2110.0,1618.0,38.5,1.4369999999999998,28.8
2004-10-07 18:00:00,5.3,1576.0,1458.0,418.0,463.0,119.0,2024.0,1637.0,45.8,1.4464,26.1
2004-10-07 19:00:00,6.7,1747.0,1709.0,515.0,399.0,128.0,2370.0,1876.0,50.6,1.4892,37.1
2004-10-07 20:00:00,7.0,1757.0,1680.0,669.0,396.0,117.0,2280.0,1959.0,54.7,1.5296,35.7
2004-10-07 21:00:00,2.8,1331.0,1194.0,326.0,559.0,92.0,1715.0,1477.0,57.1,1.5219,16.5
2004-10-07 22:00:00,1.7,1182.0,1016.0,209.0,658.0,73.0,1572.0,1210.0,58.2,1.5036,11.0
2004-10-07 23:00:00,1.7,1162.0,1008.0,183.0,658.0,60.0,1556.0,1160.0,61.3,1.4923,10.8
2004-10-08 00:00:00,1.7,1147.0,964.0,165.0,668.0,60.0,1517.0,1116.0,62.0,1.4827,9.6
2004-10-08 01:00:00,1.2,1040.0,836.0,111.0,762.0,53.0,1423.0,974.0,62.5,1.472,6.5
2004-10-08 02:00:00,0.7,920.0,688.0,67.0,920.0,47.0,1317.0,820.0,62.1,1.4771,3.6
2004-10-08 03:00:00,0.7,931.0,670.0,114.27279073177309,931.0,55.676476042563706,1326.0,792.0,68.5,1.4586,3.3
2004-10-08 04:00:00,0.8,954.0,731.0,88.0,865.0,43.0,1360.0,839.0,70.3,1.4498,4.4
2004-10-08 05:00:00,0.9,981.0,790.0,147.0,817.0,47.0,1390.0,898.0,70.1,1.4552,5.5
2004-10-08 06:00:00,1.7,1147.0,1009.0,279.0,653.0,50.0,1589.0,1096.0,70.0,1.4519,10.8
2004-10-08 07:00:00,5.7,1606.0,1578.0,665.0,440.0,81.0,2205.0,1786.0,66.5,1.4801,31.2
2004-10-08 08:00:00,4.3,1490.0,1424.0,592.0,465.0,75.0,2033.0,1604.0,66.9,1.4999,24.8
2004-10-08 09:00:00,3.9,1473.0,1409.0,557.0,483.0,87.0,1984.0,1637.0,61.1,1.5056,24.2
2004-10-08 10:00:00,5.1,1582.0,1539.0,693.0,435.0,128.0,2141.0,1827.0,54.7,1.5349,29.5
2004-10-08 11:00:00,3.7,1468.0,1323.0,530.0,496.0,105.0,1913.0,1641.0,52.5,1.5807,21.0
2004-10-08 12:00:00,3.3,1413.0,1285.0,412.0,518.0,101.0,1883.0,1505.0,45.8,1.5530000000000002,19.6
2004-10-08 13:00:00,3.6,1400.0,1331.0,366.0,520.0,100.0,1916.0,1465.0,39.2,1.4356,21.2
2004-10-08 14:00:00,3.2,1361.0,1238.0,344.0,548.0,98.0,1805.0,1368.0,39.6,1.4738,18.0
2004-10-08 15:00:00,3.5,1389.0,1311.0,339.0,525.0,98.0,1845.0,1748.0,38.4,1.486,20.5
2004-10-08 16:00:00,2.4,1305.0,1167.0,297.0,586.0,98.0,1690.0,1301.0,39.4,1.5147,15.6
2004-10-08 17:00:00,2.9,1354.0,1275.0,294.0,543.0,90.0,1799.0,1338.0,39.8,1.5191,19.2
2004-10-08 18:00:00,2.3,1352.0,1296.0,211.0,534.0,84.0,1846.0,1337.0,45.9,1.5572,20.0
2004-10-08 19:00:00,3.1,1472.0,1327.0,323.0,497.0,101.0,1895.0,1516.0,49.5,1.5665,21.1
2004-10-08 20:00:00,2.9,1412.0,1256.0,333.0,525.0,98.0,1797.0,1435.0,50.9,1.5856,18.6
2004-10-08 21:00:00,1.5,1221.0,1061.0,163.0,619.0,76.0,1615.0,1178.0,52.2,1.5951,12.3
2004-10-08 22:00:00,1.5,1230.0,990.0,151.0,652.0,71.0,1559.0,1111.0,54.4,1.6049,10.3
2004-10-08 23:00:00,1.7,1247.0,961.0,167.0,666.0,71.0,1569.0,1112.0,56.1,1.6298,9.6
2004-10-09 00:00:00,1.6,1217.0,975.0,174.0,665.0,66.0,1565.0,1109.0,60.6,1.608,9.9
2004-10-09 01:00:00,1.3,1158.0,923.0,142.0,673.0,62.0,1519.0,1072.0,61.5,1.5967,8.6
2004-10-09 02:00:00,1.4,1150.0,871.0,155.0,697.0,58.0,1502.0,1030.0,64.5,1.594,7.3
2004-10-09 03:00:00,0.9,1061.0,785.0,143.81815457201375,766.0,72.63093539721868,1447.0,935.0,64.4,1.5828,5.4
2004-10-09 04:00:00,0.9,1062.0,770.0,96.0,780.0,48.0,1450.0,922.0,63.9,1.5951,5.1
2004-10-09 05:00:00,1.3,1157.0,890.0,154.0,681.0,53.0,1549.0,1054.0,66.7,1.6201,7.8
2004-10-09 06:00:00,1.3,1167.0,907.0,211.0,681.0,55.0,1548.0,1082.0,67.5,1.621,8.2
2004-10-09 07:00:00,2.9,1403.0,1229.0,381.0,523.0,63.0,1872.0,1365.0,66.3,1.6165,17.6
2004-10-09 08:00:00,3.2,1453.0,1298.0,470.0,489.0,69.0,1940.0,1497.0,63.7,1.6186,20.1
2004-10-09 09:00:00,3.4,1455.0,1260.0,464.0,502.0,84.0,1868.0,1540.0,56.0,1.6238,18.7
2004-10-09 10:00:00,3.6,1512.0,1282.0,450.0,498.0,95.0,1899.0,1554.0,48.2,1.598,19.5
2004-10-09 11:00:00,2.3,1331.0,1082.0,274.0,588.0,80.0,1689.0,1252.0,42.4,1.6286,13.0
2004-10-09 12:00:00,3.1,1472.0,1246.0,306.0,512.0,87.0,1873.0,1455.0,45.3,1.6957,18.2
2004-10-09 13:00:00,3.3,1430.0,1187.0,308.0,539.0,94.0,1812.0,1339.0,43.9,1.7309,16.2
2004-10-09 14:00:00,1.9,1264.0,1016.0,186.0,624.0,76.0,1650.0,1062.0,44.3,1.7392,11.0
2004-10-09 15:00:00,2.6,1378.0,1177.0,238.0,548.0,92.0,1775.0,1266.0,42.3,1.7248,15.9
2004-10-09 16:00:00,2.7,1377.0,1123.0,249.0,578.0,94.0,1716.0,1223.0,42.9,1.7308,14.2
2004-10-09 17:00:00,3.7,1527.0,1293.0,378.0,502.0,110.0,1907.0,1469.0,45.1,1.7468,19.9
2004-10-09 18:00:00,3.8,1573.0,1343.0,386.0,470.0,109.0,1990.0,1553.0,51.2,1.7928,21.7
2004-10-09 19:00:00,4.8,1674.0,1447.0,461.0,448.0,122.0,2065.0,1689.0,52.7,1.7966,25.7
2004-10-09 20:00:00,3.5,1455.0,1218.0,394.0,535.0,107.0,1796.0,1387.0,51.7,1.7334,17.3
2004-10-09 21:00:00,2.2,1242.0,1022.0,266.0,630.0,83.0,1641.0,1139.0,56.4,1.7447,11.2
2004-10-09 22:00:00,1.5,1181.0,935.0,158.0,701.0,62.0,1565.0,960.0,56.0,1.7367,8.9
2004-10-09 23:00:00,3.4,1468.0,1155.0,319.0,565.0,89.0,1738.0,1293.0,57.5,1.7433,15.2
2004-10-10 00:00:00,3.7,1520.0,1217.0,409.0,552.0,103.0,1812.0,1357.0,56.9,1.7438,17.2
2004-10-10 01:00:00,2.0,1203.0,1046.0,223.0,621.0,74.0,1664.0,1103.0,59.2,1.7327,11.9
2004-10-10 02:00:00,1.4,1096.0,903.0,107.0,732.0,52.0,1560.0,857.0,60.2,1.7515,8.1
2004-10-10 03:00:00,1.1,991.0,759.0,132.01498707623765,845.0,56.9536291286175,1440.0,658.0,61.3,1.7538,4.9
2004-10-10 04:00:00,0.6028493742979975,941.0,686.0,50.0,942.0,38.0,1406.0,549.0,64.0,1.7507,3.6
2004-10-10 05:00:00,0.7,952.0,695.0,56.0,910.0,39.0,1429.0,627.0,65.6,1.7355,3.7
2004-10-10 06:00:00,1.2,1082.0,825.0,163.0,753.0,59.0,1526.0,930.0,69.1,1.7275,6.3
2004-10-10 07:00:00,1.3,1095.0,886.0,187.0,705.0,56.0,1574.0,1001.0,68.2,1.7127,7.7
2004-10-10 08:00:00,1.1,1049.0,826.0,150.0,765.0,51.0,1521.0,917.0,65.2,1.7256,6.3
2004-10-10 09:00:00,1.0,1055.0,795.0,103.0,807.0,51.0,1494.0,834.0,59.0,1.7449,5.6
2004-10-10 10:00:00,1.2,1074.0,767.0,143.0,814.0,58.0,1489.0,796.0,61.6,1.8468,5.1
2004-10-10 11:00:00,1.9,1229.0,941.0,220.0,680.0,68.0,1653.0,1040.0,59.6,1.8351,9.0
2004-10-10 12:00:00,2.3,1228.0,952.0,301.0,668.0,81.0,1622.0,1110.0,58.8,1.7838,9.3
2004-10-10 13:00:00,1.6,1107.0,807.0,214.0,768.0,73.0,1546.0,836.0,76.8,1.8881,5.9
2004-10-10 14:00:00,1.3,1031.0,732.0,162.0,872.0,69.0,1476.0,704.0,78.0,1.7879,4.4
2004-10-10 15:00:00,1.8,1155.0,804.0,232.0,815.0,81.0,1510.0,773.0,80.5,1.7917,5.8
2004-10-10 16:00:00,1.7,1131.0,841.0,254.0,784.0,82.0,1531.0,811.0,79.1,1.7877,6.6
2004-10-10 17:00:00,1.8,1143.0,890.0,224.0,744.0,71.0,1578.0,848.0,73.1,1.7695,7.8
2004-10-10 18:00:00,2.0,1145.0,915.0,247.0,733.0,81.0,1586.0,892.0,68.6,1.7014,8.4
2004-10-10 19:00:00,2.2,1169.0,910.0,334.0,726.0,87.0,1563.0,992.0,68.3,1.6914,8.3
2004-10-10 20:00:00,1.6,1105.0,905.0,239.0,734.0,72.0,1576.0,950.0,67.7,1.6848,8.1
2004-10-10 21:00:00,1.3,1049.0,817.0,168.0,806.0,63.0,1517.0,882.0,68.6,1.6719,6.1
2004-10-10 22:00:00,1.5,1069.0,844.0,185.0,767.0,63.0,1527.0,883.0,68.1,1.6585,6.7
2004-10-10 23:00:00,1.5,1073.0,838.0,178.0,768.0,63.0,1549.0,892.0,68.4,1.6507,6.6
2004-10-11 00:00:00,1.3,1039.0,817.0,132.0,799.0,55.0,1502.0,836.0,70.5,1.6384,6.1
2004-10-11 01:00:00,1.4,1021.0,811.0,135.0,794.0,52.0,1502.0,837.0,67.9,1.5901,6.0
2004-10-11 02:00:00,0.5,825.0,536.0,39.0,1203.0,32.0,1302.0,498.0,70.4,1.5663,1.4
2004-10-11 03:00:00,0.4,828.0,558.0,50.14584475832922,1166.0,17.46248795546971,1304.0,494.0,73.8,1.5885,1.7
2004-10-11 04:00:00,0.4,847.0,576.0,33.0,1139.0,29.0,1321.0,507.0,77.7,1.5795,1.9
2004-10-11 05:00:00,0.6,903.0,679.0,90.0,956.0,44.0,1385.0,660.0,76.9,1.5945,3.4
2004-10-11 06:00:00,1.1,1041.0,865.0,164.0,757.0,53.0,1486.0,902.0,74.9,1.5918,7.2
2004-10-11 07:00:00,2.9,1314.0,1267.0,336.0,559.0,62.0,1888.0,1240.0,70.3,1.5821,19.0
2004-10-11 08:00:00,3.5,1326.0,1416.0,366.0,499.0,68.0,1971.0,1395.0,66.6,1.5567,24.5
2004-10-11 09:00:00,4.6,1464.0,1444.0,565.0,475.0,85.0,2049.0,1625.0,68.9,1.5638,25.6
2004-10-11 10:00:00,3.4,1313.0,1213.0,536.0,564.0,88.0,1789.0,1359.0,73.4,1.6192,17.1
2004-10-11 11:00:00,2.3,1202.0,1058.0,416.0,647.0,82.0,1623.0,1152.0,69.6,1.607,12.3
2004-10-11 12:00:00,2.7,1225.0,1155.0,379.0,607.0,91.0,1738.0,1159.0,64.0,1.5795,15.2
2004-10-11 13:00:00,3.1,1257.0,1248.0,368.0,557.0,87.0,1837.0,1179.0,67.4,1.5832,18.3
2004-10-11 14:00:00,3.2,1271.0,1217.0,444.0,566.0,90.0,1810.0,1227.0,68.9,1.6074,17.2
2004-10-11 15:00:00,2.5,1179.0,1120.0,352.0,634.0,97.0,1667.0,1119.0,57.6,1.4942,14.1
2004-10-11 16:00:00,3.4,1278.0,1248.0,375.0,574.0,99.0,1814.0,1243.0,52.0,1.4642,18.3
2004-10-11 17:00:00,4.8,1435.0,1429.0,479.0,499.0,109.0,2072.0,1449.0,59.1,1.5115,25.0
2004-10-11 18:00:00,4.5,1326.0,1356.0,448.0,525.0,95.0,1966.0,1405.0,61.4,1.4898,22.2
2004-10-11 19:00:00,4.0,1324.0,1335.0,388.0,537.0,80.0,1920.0,1444.0,64.2,1.4711,21.4
2004-10-11 20:00:00,3.2,1206.0,1185.0,376.0,592.0,76.0,1751.0,1386.0,65.1,1.4769,16.2
