Datetime,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU,Close
2014-08-14,-0.038388275699999995,0.0042556527,0.0102249548,-0.0027446426,0.006961993299999999,2.7227357777999996,1.9046764388,-0.42731202020000003,2.0522705886000003,4404.57367277,4402.87533246,4369.89549582,4158.38592843,0.04,0.04,0.06,1.58,2.4,-0.0208055755,0.0011432927,4.06,4.69,-0.0001833461,0.0008593566999999999,-0.0007055288,-0.00017904810000000002,0.0026738174,0.021239401800000002,0.0019356948999999998,0.0027521035,0.0045839033,0.0043102993,0.00780154,0.0,0.0025365124,0.0042963644,0.0028503172,0.004345814,-0.0035748996999999997,0.003710067,-0.0073827249,0.0013662325,0.0043184659,2.36,2.36,2.34,0.0,0.02,0.63,2.29,4.63,4.65,4.65,0.0,-0.023255814,-0.0062893082,0.16,-2.18,0.26,-0.64,-2.06,0.2,0.38,0.0,0.32,0.08,-0.56,0.23,0.56,1.96,0.46,0.41,0.13,0.28,0.45,-0.1,-0.01,-0.01,1.66,0.0,0.03,4453.0
2014-08-19,-0.009254662299999999,0.004258737,0.0097156912,0.0026791323,0.0042556527,3.1499633423,4.0127808112,1.9089645323,1.6043407722,4449.70371977,4428.66823595,4384.7318857,4168.49578266,0.04,0.03,0.05,1.59,2.4,-0.0216715056,-0.0001927897,4.11,4.73,-0.006100386700000001,0.0029237209,0.0045728768,-0.000277189,0.013816003899999998,0.0017935791,-0.0007672037,0.0025316651000000003,0.005766224,0.0048769895,0.0033537582,-0.00030143689999999996,0.0056256825,0.0056368951,0.0096210946,0.0050006522,0.0067114882,0.0048014049,0.0026184875,0.0035134209999999996,0.0039636569,2.36,2.37,2.35,-0.01,0.01,0.62,2.33,4.68,4.7,4.69,0.0,0.0454545455,0.0063291139,-0.19,-0.04,0.61,-0.55,-2.0,0.89,0.52,-0.32,0.51,-0.2,0.82,0.94,0.52,2.24,0.65,-0.7,-1.09,0.36,0.5,0.31,0.38,0.37,0.78,-0.81,-0.15,4527.509765999999
2014-08-20,-0.0348653441,-0.0002274509,0.004258737,0.0097156912,0.0026791323,2.0827106881999997,3.9363539495,1.4246359855000001,1.1797792140999999,4463.66303981,4437.98364014,4390.2906345,4172.05781448,0.04,0.04,0.06,1.65,2.43,0.02172761,-0.001156961,4.11,4.73,-0.0012778622000000001,0.007686249799999999,0.0024588441,-0.0002120268,0.0003979011,0.0019395279,0.011900269199999999,0.0024281275,0.0013898193,-0.008382991,-0.00019667709999999998,0.0021107548999999997,-0.0032107922999999997,-0.0035106583000000004,-0.0021115672,0.0024778129,0.001465216,0.0035190578,-0.0022799053,-0.0042667433000000005,0.0018134428,2.39,2.39,2.37,0.0,0.02,0.62,2.3,4.67,4.69,4.69,0.2,0.0652173913,0.0377358491,-0.16,0.71,-0.34,2.85,1.68,-0.25,0.41,-0.45,-0.25,-0.13,0.02,-0.26,0.13,-1.39,-0.06,-0.55,0.44,-0.41,0.3,0.44,0.41,0.43,-1.3,0.1,-0.26,4526.47998
2014-08-21,-0.0536247995,0.0012416089,-0.0002274509,0.004258737,0.0097156912,1.7763327644,4.5474333899,3.7148425949,1.3414302608,4476.106141300002,4446.94711232,4395.85178993,4175.64032476,0.03,0.02,0.06,1.64,2.41,-0.025207468900000002,-0.0152509653,4.08,4.69,-0.0012270885,0.0014272091,-0.0019513085,0.0018760196,9.94531172319e-05,-0.0085472482,0.0026555007,0.0094952331,0.014920211899999999,0.0060066739000000004,0.00865296,-0.004212618,0.012294911200000001,0.0032862401,0.0093359068,0.0029498895,-0.0065843298,0.0035549155,-0.0043535766,0.0021771034,0.0030457709000000005,2.38,2.39,2.35,-0.01,0.03,0.61,2.28,4.63,4.67,4.66,0.0,0.0,-0.0060606061,0.16,0.34,1.21,-0.06,-2.2,0.85,0.39,0.17,0.26,-1.52,-0.47,-1.65,0.2,1.73,0.84,0.39,-0.42,0.23,0.32,-0.2,-0.09,-0.1,1.3,-0.21,-1.15,4532.100098
2014-08-27,-0.0545379078,-0.0002231679,0.0029161769000000002,0.0041423569,0.0014231166,0.953061478,3.0556216794999997,4.9269313006,2.3912751203,4523.27838626,4484.35710562,4420.06128511,4190.67897556,0.02,0.04,0.05,1.65,2.37,0.0004176237,-0.0025272162,3.99,4.61,0.0017240963000000002,-0.0020366799,-0.007534246600000002,-0.0015140169,0.0122905938,0.0039493492,0.0046135717,-0.0021268464,-0.0025109139000000003,-0.0031103978000000003,-0.004266892899999999,-0.0011039742999999999,0.0004209964,0.0011579396,-0.0019232521,4.9987e-05,-0.0062114898,0.000895003,0.0010688798,-0.0020933847,0.0011355202,2.35,2.33,2.32,0.02,0.03,0.62,2.24,4.56,4.57,4.59,0.0,-0.0192307692,-0.0178571429,0.32,0.21,0.08,-0.22,0.02,-0.22,-0.02,0.18,0.01,-0.15,-0.6,0.09,0.01,1.18,-0.06,0.5,0.13,-0.24,-0.08,-0.32,-0.28,-0.27,0.99,0.41,0.16,4569.620117
2014-08-28,-0.0574967434,-0.0026085149,-0.0002231679,0.0029161769000000002,0.0041423569,0.5648616854999999,2.3512282731,5.1379817843,4.300688002799999,4529.53689694,4491.34216175,4425.45888942,4194.33092799,0.02,0.03,0.05,1.63,2.34,0.0064704655000000005,0.00721107,3.94,4.57,0.0007963162,-0.0017520457,-0.0011502185000000001,-8.15221821859e-05,0.0011750025,-0.0092080076,-0.0045923844,-0.0026158109,-0.0072159758,0.0002229106,-0.0037007790999999996,0.0004018989,-0.0066480091,-0.0036453642,-0.0111968274,-0.0016899010999999998,-0.0071331828,-0.002478649,-0.0061765959,-0.0057644346999999995,-0.0025538807,2.32,2.31,2.29,0.01,0.03,0.63,2.23,4.52,4.54,4.55,0.0,-0.0196078431,-0.012121212099999999,0.21,-0.25,-0.64,-1.51,0.71,-1.22,-0.09,-0.08,-0.29,0.53,-0.15,0.11,-0.07,2.2,-0.32,0.1,0.72,-0.39,-0.01,0.08,0.08,0.06,1.69,0.67,0.55,4557.700195
2014-09-03,0.0206392409,-0.0055739068,0.0039124158,0.0049520205,-0.0026085149,0.0420055384,0.9950346952,4.1763412656,5.0477440677,4553.74702006,4515.21697299,4443.33989392,4205.83706301,0.02,0.03,0.05,1.69,2.41,0.027765820099999998,-0.001183899,3.98,4.65,-0.0004116883,-0.0034778452000000003,-0.0038426349,-0.0011729632,-0.0422071721,-0.0098720864,0.0038685106,0.0038699787,0.0005028155,-0.0028831447999999997,-0.0003878418,0.0062950859,0.0099444396,0.0065014792,0.0125665781,-0.0007791408,0.022987968799999998,0.0006280189,0.0099649592,-0.0061638025,0.0023038061,2.39,2.38,2.36,0.01,0.03,0.67,2.24,4.6,4.62,4.63,0.0,-0.0188679245,0.0,0.78,2.42,0.98,-0.77,2.86,1.18,0.12,0.14,0.81,0.41,2.52,-0.17,-0.49,-1.11,0.19,0.13,0.19,-0.64,-0.05,-0.15,-0.14,-0.16,-3.49,0.16,0.25,4572.560059
2014-09-04,-0.0889351498,-0.002246011,-0.0055739068,0.0039124158,0.0049520205,-0.1604089139,0.7911237685,2.8903112760000003,4.7586191497,4555.30029623,4519.70012213,4448.0046055,4209.38385879,0.02,0.03,0.05,1.71,2.45,-0.0103664921,0.004741209000000001,4.03,4.7,-0.0101998604,0.006779748299999999,-0.0003673769,-0.00040775720000000003,-0.0082878409,0.0205015103,0.0003852794,0.0007709522000000001,0.0001674707,0.0066725757999999994,0.0003879922,-0.0075673493000000015,0.0165246428,0.0006401161,0.010156301,-0.0015344210999999998,-0.0007911106,-0.0005093733,0.0079677066,-0.0042569444,-0.0029962729,2.43,2.42,2.4,0.01,0.03,0.67,2.25,4.65,4.67,4.68,0.0,0.0384615385,0.011834319499999999,0.01,-0.91,1.69,0.9,-1.14,1.13,0.04,-1.57,0.03,-0.3,-0.47,0.04,-0.06,-0.73,-0.25,-0.25,-0.23,-0.3,-0.05,1.54,1.13,1.16,-1.03,-0.68,-0.63,4562.290039
2014-09-11,-0.057390871600000004,0.0011533884,0.0075192882,-0.0087102512,0.0020489508999999998,0.6470439132,0.4855970832,1.4432865999000002,3.5560567724000003,4572.1486081,4544.01977532,4472.16424629,4227.51704823,0.01,0.02,0.05,1.79,2.54,0.0128666449,-0.007793765,4.12,4.79,0.0031529132,0.0026117894,0.008047131899999999,9.80488283166e-05,0.0042574257,-0.0024446867,0.0026974565,-0.0041908278000000005,0.0091184902,0.0034158839,0.0013586957,0.0022725029,-0.0022221082,-0.0044655275,-0.0009164425999999999,0.0008819055000000002,-0.0017291289000000002,-0.0011547994000000001,-0.0028581128,0.0063090465,0.0003445316,2.53,2.52,2.49,0.01,0.04,0.67,2.25,4.74,4.77,4.78,0.0,0.0,0.0,-0.62,0.04,-0.29,-0.55,1.27,-0.23,-0.09,0.07,-0.59,-0.49,0.07,-0.68,-0.05,-3.31,0.7,-0.46,-1.71,0.73,0.1,-0.1,0.01,0.02,-2.02,-1.37,-0.64,4591.810059
2014-09-16,-0.0315224785,0.0074929440000000005,-0.0106620972,-0.005272422099999999,0.0011533884,0.010318477,-0.9880012697,-0.10072370789999999,0.9859505318,4560.14845616,4544.52598478,4480.5405545,4236.94068145,0.01,0.02,0.04,1.78,2.6,0.0220762438,-0.0016204173000000002,4.22,4.9,0.0022774018,0.0001120237,-0.0069323776,0.0006686236,-0.0075764639,0.011948485,0.011188233,0.0110771198,0.0008342175999999999,0.0112455877,0.0071236428000000015,0.0118392251,-0.0043986473,-0.0017636165,-0.0027641011999999998,0.007484376,-0.0090725687,0.0059203362,-0.018205393,0.0038812676,0.006492627,2.59,2.58,2.56,0.01,0.03,0.68,2.3,4.86,4.88,4.89,-0.2,-0.0517241379,-0.011111111100000001,0.74,2.48,-0.4,2.56,2.11,-0.35,0.64,0.14,-0.13,0.13,-0.93,0.11,0.81,1.63,0.11,0.31,0.54,0.32,0.77,-0.3,-0.02,-0.23,-0.7,0.7,0.18,4552.759765999999
2014-09-17,-0.043972650099999996,0.0020713096,0.0074929440000000005,-0.0106620972,-0.005272422099999999,-0.5304692641,-0.2267901977,-0.1848799237,0.7659878563,4560.51963522,4546.20826633,4483.74249123,4240.17699249,0.01,0.02,0.05,1.82,2.62,-0.0061110526,0.0030432135999999997,4.22,4.91,0.0001303334,0.0127484552,0.003244327,-0.0011570867,0.0071386178,-0.011471838799999998,0.0022892408,0.0029278901000000003,0.0053342055000000005,-0.0051325494,0.0038233033000000002,-0.003592302199999999,0.0050486498999999995,-0.0016637160999999998,0.0029659006,0.0012956438,0.0099602375,0.0014521917,0.004937018400000001,0.0025370288,-0.0005828172,2.61,2.6,2.57,0.01,0.04,0.69,2.29,4.86,4.89,4.9,0.25,0.0727272727,0.0224719101,-1.47,-0.08,0.43,-0.57,-0.48,0.44,0.09,-0.73,-0.04,-0.06,0.79,1.1,0.16,0.45,-0.38,-1.27,0.04,0.33,0.1,0.94,0.31,0.32,0.5,-1.23,-0.97,4562.189941
2014-09-18,-0.012172248200000001,0.0068476401,0.0020713096,0.0074929440000000005,-0.0106620972,0.035282753,0.6825549611,0.5210511682,1.4790785841999998,4566.50336991,4550.70559106,4488.04396906,4243.69194954,0.01,0.02,0.04,1.85,2.63,-0.0133573625,-0.012540453100000001,4.22,4.91,0.0103878142,0.0026171625,-0.0060588994,0.0002447381,0.0020673262,0.0030864198,-0.0022840122,0.0109237779,0.016746791299999998,0.0034393809000000004,0.013902190600000001,-0.0048413781,0.0075122902000000005,0.0056629509,0.014141684299999999,0.0048911801,-0.008520100000000001,0.006361344200000001,0.0034814928000000004,0.0046624938000000005,0.0045854317,2.62,2.61,2.59,0.01,0.03,0.69,2.28,4.87,4.89,4.9,-0.2,0.0,0.0164835165,0.35,-1.28,0.77,-1.59,-1.43,1.2,0.63,0.44,0.41,-0.7,-0.91,-0.51,0.77,-2.57,1.27,0.72,-1.13,0.52,0.54,-0.8,-0.07,-0.02,-2.25,0.0,0.18,4593.430176
2014-09-23,-0.0179588843,-0.0041964004,-0.011376088799999998,-0.0029694883000000003,0.0068476401,-0.9679804616,-0.9577618655,-1.9464180721000002,-1.0677291837,4551.83509919,4546.98835526,4493.66861977,4252.40451649,0.01,0.01,0.04,1.78,2.54,0.0009840367,0.0070045323,4.1,4.8,0.0013278793,-0.0019126437,0.0028354788,-0.0004404208,0.0156342869,-0.0026810324,-0.0023006135,-0.0038931963,0.0004925134999999999,-0.0106247342,-0.0151229484,-0.005282805,-0.0187279177,-0.0143941181,-0.0158479031,-0.0057765013,-0.0049433311,-0.006802115300000001,0.0086695253,-0.0094212777,-0.007089165600000002,2.53,2.53,2.5,0.0,0.03,0.7,2.26,4.76,4.79,4.79,0.0,-0.017241379299999998,-0.011111111100000001,-0.37,-0.12,-1.75,-0.13,0.04,-1.64,-0.8,-0.02,-1.44,0.35,-0.74,-0.23,-0.39,-0.88,-0.94,-0.86,0.08,-0.94,-0.7,0.01,-0.09,-0.11,-0.18,0.23,0.65,4508.689941
2014-09-24,-0.0446331445,0.0103201317,-0.0041964004,-0.011376088799999998,-0.0029694883000000003,-0.1527714999,-0.6824303582,-0.37921522679999997,-0.33736897979999997,4552.45057479,4547.77234191,4496.08240782,4255.41760802,0.01,0.02,0.03,1.82,2.57,0.0223921354,-0.0038870704,4.13,4.84,-0.0042443108000000005,0.0071308985999999994,0.0004516712,-0.0001958288,-0.0086710737,0.0141519202,-0.0034588778000000002,0.0109808302,0.011322645400000001,0.011168406100000002,0.0005758733000000001,-0.0021868062,0.012472069399999999,0.0045235552,0.0069764714,0.0078324913,0.0035465374,0.0090403722,0.0146584703,0.0085723758,0.0064888546,2.56,2.55,2.54,0.01,0.02,0.71,2.27,4.81,4.82,4.83,-0.25,0.0350877193,0.0224719101,0.49,0.1,1.27,0.82,1.35,0.82,1.04,-0.52,0.42,-0.2,0.27,0.0,1.26,2.49,0.58,0.3,-0.4,1.12,0.95,0.6,0.45,0.45,0.97,-0.51,-0.48,4555.220215
2014-09-25,0.0987673204,-0.0194217208,0.0103201317,-0.0041964004,-0.011376088799999998,-2.7578557014,-2.7235459959,-2.0941246212999998,-2.2511743726,4536.868652100001,4540.05592839,4494.93211732,4257.52041789,0.0,0.01,0.03,1.75,2.52,-0.00010683760000000001,-0.0028753337,4.06,4.79,0.0004410649,-0.00645835,0.0026185101999999997,-9.79336010184e-05,-0.0381326486,-0.0191340854,-0.014654878500000001,-0.0141752671,-0.0240142621,-0.0220900798,-0.0138116437,-0.0163848883,-0.013240628600000002,-0.0099309026,-0.0157276379,-0.0161687726,-0.0064158942,-0.015354958500000003,0.0006520278,-0.0160151625,-0.0150097058,2.52,2.51,2.49,0.01,0.03,0.73,2.27,4.76,4.78,4.79,0.0,-0.0508474576,-0.0384615385,-1.08,0.05,-1.36,0.03,-0.29,-1.66,-1.39,-0.23,-0.94,0.21,-0.49,-0.13,-1.96,1.53,1.12,-1.87,-1.5,-1.57,-1.48,0.12,0.16,0.18,-1.28,-1.07,0.46,4466.75
2014-09-30,0.266223565,-0.0027652853000000002,-0.0014050479,0.0101729313,-0.0194217208,-0.339340345,-1.3040360584000001,-1.2938521381,-2.2791534353,4521.34541727,4530.49165633,4495.90775079,4264.79758351,0.02,0.02,0.03,1.78,2.52,-0.0355442717,-0.0024600246,4.05,4.81,-0.0017509943,0.0024682786999999998,0.0041399333,-0.0018729642,0.0063929577,0.0019265272,0.00786786,0.0004692604,-0.0014917951,-0.0017226098999999998,0.0034822984,-0.0040241131,0.013347746200000002,-0.0035958088,0.005453691899999999,-0.0027859287,-0.0127524981,-0.0016589506,0.0026123554,-0.014518145,-0.0042906227,2.5,2.5,2.49,0.0,0.01,0.76,2.29,4.78,4.79,4.79,-0.4,0.0,0.0056497175,0.32,-2.6,1.35,-1.54,-3.61,0.62,-0.09,-0.42,-0.2,-0.57,-1.76,-0.58,0.23,-0.79,-0.8,0.59,-2.91,-1.4,-0.2,0.4,0.38,0.41,-0.47,-2.97,-0.55,4493.3901369999985
2014-10-14,0.0114635125,0.0032061831,-0.014634369099999999,-0.023319252000000002,-0.020196528000000002,-3.6037185526999997,-5.9247073342,-6.243942756900001,-7.1514830726,4352.67676873,4416.37840781,4452.46623114,4274.90131416,0.03,0.02,0.04,1.45,2.21,-0.046774758,0.0046786004999999995,3.81,4.6,-0.0109175171,0.0023444046,0.009817046,0.0,-0.0106201585,0.0060694597,0.006263006,-0.0212873379,-0.0029229367,0.0018327147,-0.0272908162,-0.0031923493,0.0023414444,0.0041626087,0.0014502553,0.0015788648000000002,-0.0041225678,-0.00036026330000000004,-0.002761585,0.0117220303,0.0018855525,2.18,2.19,2.17,-0.01,0.01,0.79,2.39,4.56,4.58,4.57,0.0,0.0,0.0,-0.64,-4.33,0.2,1.58,-4.55,0.35,0.14,-0.74,0.57,0.35,-0.93,-0.53,0.35,-2.55,-0.35,-0.65,0.34,1.51,0.5,0.59,0.24,0.34,0.84,-0.34,-0.36,4227.169922
2014-10-15,0.22539781739999998,-0.0028033171999999997,0.0032061831,-0.014634369099999999,-0.023319252000000002,-5.6677839954,-4.6758439402,-7.4617773666,-7.6031493972,4327.70277878,4397.22997126,4443.16637204,4274.30846352,0.02,0.02,0.05,1.37,2.15,0.0012236907000000002,0.0022271714999999997,3.78,4.59,0.0063329732,-0.0124308102,-0.0044984534000000005,6.54075709263e-05,-0.012253154399999999,-0.0075897539,0.0074689212,0.0123698276,-0.0424211574,-0.0116624514,-0.0200697104,-0.0036444172999999997,-0.0363309555,-0.0283292023,-0.0286973077,-0.008100315,0.003995149,-0.010631208799999998,0.0060160940000000005,0.0102203987,-0.0074828587,2.13,2.13,2.1,0.0,0.03,0.81,2.44,4.54,4.57,4.57,0.25,-0.1282051282,-0.0551724138,1.32,-1.48,-3.63,-2.59,-0.07,-2.99,-1.53,1.41,-2.9,0.85,0.57,0.29,-1.57,-0.42,1.14,1.85,0.36,0.4,-1.49,-1.42,-0.81,-0.78,-0.32,0.06,0.67,4215.319824
2014-10-16,-0.1526118598,0.0004911402,-0.0028033171999999997,0.0032061831,-0.014634369099999999,-3.6760441796,-4.8036217018,-5.5825793474,-8.186475566,4307.64593482,4380.10236799,4434.31240204,4273.74211201,0.04,0.03,0.05,1.39,2.17,0.0062331947999999995,0.0002020202,3.84,4.64,0.0065025979000000005,0.0040101527,-0.0002752106,-0.0004251214,-0.013122811000000002,-0.0101644475,-0.001235626,-0.0145606355,-0.0081036738,-0.011105946100000002,0.0058516826,0.0042118931,-0.0053556735,-0.0025275607,0.0012774451,0.00014497799999999998,-0.010333224,-0.0015178041,-0.0072339034,0.0127372228,0.0013887704,2.13,2.14,2.12,-0.01,0.01,0.8,2.47,4.59,4.61,4.6,0.0,0.029411764700000002,0.0145985401,-0.82,0.82,-0.52,-0.9,1.12,0.36,0.05,-0.22,-0.23,-0.29,-1.04,-0.75,-0.28,-0.11,-2.32,-0.41,-0.16,1.74,0.2,0.26,-0.23,-0.23,2.02,-0.46,-0.16,4217.3901369999985
2014-10-21,0.1631622772,0.023959333399999998,0.0135330975,0.0097334614,0.0004911402,4.549380828,0.7817153943999999,-1.6448640057,-1.9786226635,4323.2435291,4368.85010705,4422.9089883999995,4275.45997513,0.04,0.02,0.06,1.44,2.23,0.005920734699999999,0.0046203294,3.92,4.66,-0.0027235578999999996,0.0010382564,-0.005667729399999999,-0.00042528129999999995,0.0271651859,0.029783469700000002,0.016779863500000002,0.011693589099999999,0.0229560123,0.0181487968,0.0258235258,0.0204860528,0.0225493832,0.0167860263,0.0194086783,0.0195744869,0.0007941094999999999,0.0131185948,-0.0072435363,0.0163292195,0.0167942986,2.19,2.21,2.17,-0.02,0.02,0.74,2.43,4.6,4.64,4.62,0.0,0.027027027000000002,0.021276595699999998,-0.05,0.96,2.28,1.37,0.12,1.9,1.32,-0.66,1.67,0.56,0.35,-0.82,2.73,1.12,-2.25,-0.08,1.16,1.66,2.0,0.71,0.42,0.41,1.19,0.57,0.22,4419.47998
2014-10-22,-0.015298511200000003,-0.0082882787,0.023959333399999998,0.0135330975,0.0097334614,3.974319411,-1.918720424,-0.8873575025,-3.7840128218999998,4334.08108708,4370.18343952,4421.33805152,4276.52853356,0.04,0.02,0.06,1.46,2.25,-0.0327927928,-0.0051989602,3.93,4.67,-0.0043481229,0.0011866736,0.0019593872,-0.0004418262000000001,0.005074626699999999,-0.0074841788000000005,-0.0102161096,0.008569151,-0.008285845,-0.0111408197,-0.0055501089000000005,-0.0055526427,0.0058437764,0.0042999217,0.0059840132999999995,-0.0072993302,0.013660026899999999,-0.009238157299999999,-0.0056008223,-0.0143595106,-0.0090441568,2.21,2.23,2.19,-0.02,0.02,0.74,2.42,4.61,4.65,4.63,0.0,0.0789473684,0.013888888899999998,-0.01,-1.75,0.55,-0.3,-2.77,0.43,-0.74,-0.52,0.39,-0.5,1.07,0.89,-0.56,-1.4,2.57,-0.39,-1.82,-1.37,-0.67,0.5,0.53,0.52,0.55,-2.28,-0.66,4382.850098
2014-10-23,-0.007442730600000002,0.0159576393,-0.0082882787,0.023959333399999998,0.0135330975,5.5816487058,1.7004206538,0.5099057154,-0.3125306095,4355.66453289,4378.05073471,4422.57146279,4278.28237939,0.02,0.01,0.06,1.52,2.29,0.0284401391,-0.0088442211,3.96,4.71,-0.0009616745,0.0094542126,-0.0024,0.000196454,0.0178658514,0.0006709653,0.0099245728,0.0139300137,0.0106179284,0.0144208875,0.0085708594,0.0105229682,0.012811006299999999,0.0030470177,0.011987499799999999,0.0123033772,-0.0030247438,0.0131569081,-0.0103737204,0.0178872565,0.0109045531,2.27,2.28,2.23,-0.01,0.04,0.75,2.42,4.65,4.7,4.69,0.0,0.0,0.0410958904,-0.19,2.5,1.3,0.93,1.95,1.37,1.14,-0.02,0.43,-1.31,0.15,0.02,1.42,-1.01,-0.13,-1.35,-0.42,1.76,1.09,0.03,0.12,0.12,0.74,0.47,-0.72,4452.790039
2014-10-28,0.2405050518,0.0174679186,0.0004928856,0.0069462462,0.0159576393,3.2766311796,7.975078438300001,4.0839605043,1.577871047,4428.56084417,4413.321680100001,4432.72987238,4285.1774955,0.02,0.02,0.05,1.53,2.3,0.0012306178,0.0004069176,3.96,4.73,0.0019834772,-0.0033178776,0.000889838,-9.82463034829e-05,0.0155075348,0.019381298,0.014106543899999999,0.0069184299,0.0168827083,0.0126334568,0.0091599686,0.0148329849,0.0038883813,0.0060815895,0.0185990481,0.011939073100000001,0.0162954306,0.0111672745,0.020709620800000002,0.0286089877,0.0126569277,2.28,2.28,2.25,0.0,0.03,0.77,2.43,4.68,4.71,4.71,-0.1666666667,0.0243902439,0.013245033100000001,0.61,0.23,0.45,0.97,0.52,1.86,1.07,0.28,0.65,0.01,1.55,-0.14,1.38,2.47,-0.45,0.33,0.38,2.82,1.18,-0.23,-0.11,-0.11,1.53,0.41,0.24,4564.290039
2014-10-29,0.1103908649,-0.0032995403,0.0174679186,0.0004928856,0.0069462462,3.7961572557,7.9213480813,1.8045991871,2.8751142669,4450.50068705,4426.26532771,4437.29850405,4287.80488341,0.01,0.03,0.07,1.61,2.34,0.0109390364,-0.004677649,3.93,4.7,0.0011138074,0.0024943482,-0.0071123755,-0.0005240318,0.005621116800000001,-0.0049731081,-0.008500734499999999,0.0073480006999999984,-0.0057018278,0.0027962356,0.0075318464,-0.0053627972,-0.0004935443,0.0080753031,0.0016121342000000002,-0.0013853555,0.012734064199999999,-0.0018487542999999999,0.0150388681,-0.0026795041999999997,-0.0029237758000000003,2.33,2.31,2.27,0.02,0.06,0.77,2.36,4.63,4.67,4.69,0.4,0.14285714289999998,0.0522875817,-0.65,1.27,-0.12,0.13,0.96,0.03,-0.07,-0.8,0.66,-0.4,1.03,1.94,-0.53,2.16,1.57,-1.49,0.22,-0.52,-0.39,0.8,0.67,0.63,1.34,-0.64,-1.35,4549.22998
2014-10-30,-0.0682630892,0.0037171471,-0.0032995403,0.0174679186,0.0004928856,2.5455971875,8.2693321858,4.2893037017,3.0684830485,4471.52604159,4439.58673812,4442.35111711,4290.57438842,0.01,0.01,0.06,1.58,2.32,-0.0144680851,-0.0175725378,3.88,4.71,-0.0084991293,0.0067892648,0.0020594556,-0.00034407620000000003,-0.0033537639,0.0168299064,0.00038971160000000004,0.014020491000000001,0.0016865913,-0.0122265125,0.005558769599999999,-0.0014800614,0.007444119599999998,0.0015029976,0.003526472,0.0062301239000000005,-0.0049467139,0.0130261182,0.007604581,0.0081998177,0.0061550076,2.31,2.31,2.26,0.0,0.05,0.83,2.39,4.65,4.7,4.7,-0.14285714289999998,0.0,-0.0186335404,0.41,-1.01,0.79,-1.29,-1.31,0.35,1.12,-0.15,0.11,-2.14,-0.49,-0.08,0.42,2.66,0.64,0.58,-5.06,1.06,0.82,0.12,0.22,0.23,-0.51,-3.63,-1.06,4566.1401369999985
2014-10-31,0.19135511260000002,0.0141476378,0.0037171471,-0.0032995403,0.0174679186,3.2789739758999996,8.7426451508,8.2899926244,3.4658910485,4500.47407657,4457.79183297,4449.73892561,4293.9591232,0.01,0.01,0.05,1.62,2.35,-0.0065383666000000005,-0.03140599,3.9,4.74,-0.0002880237,0.0033716994,0.0002680726,0.0005408772,0.0095344641,0.0213661813,0.005453798199999999,0.006913284699999999,0.0183532753,0.0195440178,0.0120091691,0.0239280262,0.0221792518,0.0128256545,0.023262095299999997,0.011731393799999998,0.0124892834,0.0113460218,0.012171111200000001,0.015349065700000001,0.0123979844,2.34,2.34,2.3,0.0,0.04,0.84,2.39,4.69,4.73,4.73,-0.1666666667,0.0416666667,0.025316455699999997,-0.41,-0.44,2.19,-0.36,-0.71,2.23,1.15,-0.7,1.13,1.71,1.0,0.48,1.49,1.2,5.23,-0.74,-1.92,1.49,1.16,0.73,0.92,0.89,-0.86,-1.7,-2.04,4630.740234000001
2014-11-03,-0.1614281707,0.0017642799,0.0141476378,0.0037171471,-0.0032995403,3.4102175914,7.4799608247,10.0921760241,4.1328535301,4525.64427283,4475.04119707,4457.15740524,4297.39147178,0.03,0.02,0.07,1.63,2.36,-0.0218552092,0.0030062272,3.9,4.75,-0.0017086411,0.0332195444,0.0083080222,-0.00029486439999999996,0.0129629815,0.000851208,-0.0042618366999999996,-0.0029690109999999997,0.0066137731,0.0104365919,0.0052740441,-0.014993248,-0.0092273163,-0.0089360727,-0.0080595013,-0.0001189217,-0.0034206866,-0.0013961226,0.0044595762,-0.0028206483000000004,-0.003349938,2.33,2.34,2.29,-0.01,0.04,0.85,2.39,4.68,4.73,4.72,0.4,0.04,0.006172839499999999,-1.34,-1.26,-0.95,0.59,-2.19,-0.59,-0.15,-0.34,-0.7,-4.04,-0.47,-0.46,0.16,4.47,4.11,-0.87,1.39,-0.29,-0.02,0.3,0.45,0.45,1.48,-0.31,-0.77,4638.910156
